Timestamp_LSL,DoF_0,DoF_1,DoF_2,DoF_3,DoF_4,DoF_5,DoF_6,DoF_7,DoF_8,DoF_9,DoF_10,DoF_11,DoF_12,DoF_13,DoF_14,DoF_15,DoF_16,DoF_17,DoF_18,DoF_19,DoF_20,DoF_21,DoF_22,DoF_23
47635.008,-21.606864053544587,28.647889756541158,24.27309471549833,-28.647889756541158,28.130806140442264,-28.64788975654116,1.2821792347543182,-28.647889756541154,-11.459155902616462,0.0,1.4274048723231184e-15,8.075596316934852e-16,-11.459155902616459,0.0,2.2892977803208577e-15,1.2823362107523336e-15,-11.45915590261646,0.0,5.693230586180179e-16,4.3371569942351065e-15,-11.459155902616462,0.0,5.312220857963619e-16,1.1934991780112076e-15
47635.042,-21.62453183117564,28.647889756541158,24.166808600432734,-28.647889756541158,28.123060155732038,-28.647889756541158,1.2697417265668376,-28.647889756541154,-11.459155902616457,0.0,8.658604765924241e-16,3.622844247483117e-15,-11.459155902616455,0.0,4.7917729943560856e-15,7.778621637928648e-16,-11.459155902616462,0.0,3.453500435848762e-16,6.135811054322926e-15,-11.459155902616464,0.0,3.2223808206249314e-16,1.115296827572607e-15
47635.078,-21.460446623681985,28.647889756541158,24.244965642367415,-28.647889756541158,28.110102574025447,-28.647889756541158,1.2581049386725824,-28.647889756541154,-11.459155902616459,0.0,1.3350004818706266e-15,4.091984252761319e-15,-11.459155902616459,0.0,3.3781752838902175e-15,2.1852821796274726e-15,-11.459155902616459,0.0,4.098470085810497e-15,4.96296104112742e-15,-11.459155902616464,0.0,6.740930860211452e-16,1.0273330765829438e-15
47635.108,-21.647565265694528,28.647889756541158,24.13361045721903,-28.647889756541158,28.106539915133336,-28.647889756541158,1.2497383858167943,-28.647889756541158,-11.459155902616459,0.0,1.792275103132899e-15,2.915358955106251e-15,-11.459155902616459,0.0,2.4068014335983824e-15,1.5569175192968825e-15,-11.45915590261646,0.0,2.919979826129517e-15,3.5358916411593085e-15,-11.459155902616464,0.0,4.802617003183232e-16,7.319296702258446e-16
47635.141,-21.690949790397497,28.647889756541158,24.069381138013153,-28.647889756541158,28.086523531662298,-28.647889756541158,1.2353869213573416,-28.647889756541158,-11.45915590261646,0.0,1.2039689769823241e-15,1.9584056781127203e-15,-11.459155902616459,0.0,1.6167798429737867e-15,1.0458664463268676e-15,-11.459155902616462,0.0,1.9615097693032542e-15,2.375251340871444e-15,-11.459155902616464,0.0,3.226179881678396e-16,4.9167709507566415e-16
47635.173,-21.756468380010844,28.647889756541147,23.971475498902898,-28.64788975654116,27.954123729696185,-28.64788975654116,1.1694038788804335,-28.64788975654116,-11.459155902616466,0.0,0.0,3.681283373809619e-16,-11.459155902616466,0.0,0.0,2.507277759609885e-16,-11.459155902616466,0.0,3.7123242857149594e-16,4.760667351969081e-15,-11.45915590261646,0.0,0.0,3.771624110334916e-15
47635.207,-21.455070360000626,28.647889756541154,23.977448739081016,-28.64788975654116,26.536823365992486,-28.64788975654116,0.5487367223762608,-28.64788975654116,-11.459155902616466,0.0,0.0,9.749715010354171e-29,-11.459155902616452,0.0,0.0,4.1535848492408845e-15,-11.459155902616466,0.0,0.0,0.0,-11.459155902616466,0.0,3.9756933518293945e-16,1.9878466759146975e-16
47635.241,-22.89179382463004,28.647889756541154,23.91003702363133,-28.64788975654116,26.237077621472782,-28.64788975654116,0.4474205823975648,-28.64788975654115,-11.459155902616454,0.0,0.0,2.3854160110977606e-15,-11.459155902616466,0.0,7.951386703658803e-15,0.0,-11.459155902616466,0.0,1.025574340824202e-15,0.0,-11.459155902616466,0.0,3.975693351829396e-16,6.3813741895556475e-16
47635.274,-24.585087282680014,28.64788975654116,23.054664368818102,-28.64788975654116,24.483534737708865,-28.647889756541147,-0.07952037688961958,-28.647889756541158,-11.459155902616455,0.0,2.8531490310596227e-28,0.0,-11.459155902616466,0.0,0.0,0.0,-11.45915590261646,0.0,7.156248033292918e-15,4.48809911318661e-16,-11.45915590261646,0.0,3.975693351829397e-16,3.975693351829396e-16
47635.309,-24.838657511203643,28.64788975654116,22.16527972577726,-28.647889756541158,24.362569426429204,-28.64788975654116,-0.09860679760718151,-28.64788975654116,-11.459155902616466,0.0,1.5902773407319564e-15,0.0,-11.459155902616466,0.0,0.0,3.975693351829396e-15,-11.459155902616466,0.0,0.0,0.0,-11.459155902616466,0.0,3.0622961874464754e-15,2.6433299256976287e-15
47635.341,-22.009175136622996,28.647889756541158,21.68368902079919,-28.64788975654116,24.083030718642505,-28.647889756541154,-0.1581123399522373,-28.647889756541154,-11.459155902616466,0.0,0.0,3.9756933518293984e-16,-11.459155902616466,0.0,0.0,0.0,-11.459155902616466,0.0,3.1805546814635168e-15,4.373487140987155e-32,-11.459155902616466,0.0,9.507297018785888e-32,0.0
47635.375,-21.85012515156892,28.64788975654116,21.143010578914954,-28.647889756541158,22.204630987826057,-28.64788975654116,-0.5802407445140949,-28.64788975654116,-11.459155902616466,0.0,4.770832022195282e-15,0.0,-11.459155902616459,0.0,3.1805546814635266e-15,0.0,-11.459155902616466,0.0,1.5902773407317611e-15,1.9878466759147069e-16,-11.459155902616464,0.0,0.0,4.174478019420867e-15
47635.407,-22.559292705692513,28.64788975654116,20.322129971649353,-28.64788975654116,19.4707520498116,-28.64788975654116,-1.1623626640142972,-28.647889756541158,-11.459155902616466,0.0,1.069682932893474e-29,3.5781240166464575e-15,-11.459155902616466,0.0,2.385416011097648e-15,0.0,-11.459155902616466,0.0,2.385416011097637e-15,1.3914926731402888e-15,-11.459155902616464,0.0,0.0,0.0
47635.439,-23.687421590545497,28.64788975654116,19.070521132963677,-28.64788975654115,16.360964053380638,-28.64788975654116,-1.7484571996914005,-28.647889756541158,-11.459155902616466,0.0,4.770832022195261e-15,6.7324651833554494e-15,-11.45915590261646,0.0,1.5902773407317436e-15,0.0,-11.45915590261646,0.0,2.782985346280575e-15,7.951386703658779e-16,-11.45915590261646,0.0,0.0,9.243487043003347e-15
47635.474,-24.267455434049996,26.04420703501115,16.691530277850923,-28.647889756541154,13.652434608547702,-28.647889756541154,-2.2632973420222595,-28.647889756541154,-11.45915590261646,0.0,0.0,3.9756933518293994e-16,-11.459155902616466,0.0,7.951386703658763e-16,3.57812401664646e-15,-11.459155902616462,0.0,3.1258902800082224e-16,0.0,-11.459155902616466,0.0,4.572047354603807e-15,0.0
47635.506,-25.255562768351275,21.19020742937143,12.37738703982593,-28.647889756541158,10.582981358624426,-28.64788975654116,-2.9257657120398024,-28.647889756541158,-11.45915590261646,0.0,0.0,3.578124016646457e-15,-11.459155902616464,0.0,0.0,3.9756933518294117e-16,-11.459155902616462,0.0,1.5902773407317598e-15,1.9878466759147032e-16,-11.459155902616466,0.0,5.089345629378833e-15,0.0
47635.54,-26.10771710054171,20.6406061623659,11.343341061928015,-28.64788975654116,8.47351837662419,-28.64788975654116,-2.992044597929224,-28.64788975654116,-11.459155902616466,0.0,0.0,0.0,-11.459155902616462,0.0,6.356025069192229e-30,0.0,-11.459155902616459,0.0,0.0,0.0,-11.459155902616466,0.0,0.0,0.0
47635.574,-26.78347651431325,20.731764222654895,11.374742792575976,-28.64788975654116,8.364174898264885,-28.64788975654116,-2.9253560436610884,-28.64788975654116,-11.459155902616464,0.0,3.581937922628547e-16,0.0,-11.459155902616464,0.0,0.0,1.371804901680246e-15,-11.459155902616466,0.0,5.766662313143665e-16,3.4930338302835437e-17,-11.459155902616466,0.0,9.154892071433156e-15,2.9298512446655548e-15
47635.607,-26.9535127952916,22.042158431796043,11.872857541991158,-28.64788975654116,7.844196153478937,-28.64788975654116,-2.5913385765543766,-28.647889756541158,-11.459155902616466,0.0,0.0,0.0,-11.459155902616466,0.0,6.4254963858206684e-15,7.5130576532072545e-16,-11.459155902616466,0.0,9.742355664973046e-16,2.377391948251563e-16,-11.459155902616466,0.0,2.9105902367599604e-16,2.9817700138720465e-16
47635.64,-26.583327878989046,21.958665454374955,12.098950614340113,-28.647889756541158,7.801716240079235,-28.64788975654116,-2.5812783757256295,-28.647889756541158,-11.459155902616464,0.0,0.0,0.0,-11.459155902616466,0.0,4.694928942714335e-15,4.2427216835483768e-16,-11.459155902616466,0.0,9.742355664973046e-16,1.838514079698514e-15,-11.459155902616464,0.0,1.6436482826874208e-16,1.9530321188576353e-15
47635.672,-26.306745799083487,21.759780348351082,11.991966761328412,-28.64788975654116,7.680585256894292,-28.64788975654116,-2.5295401494914236,-28.64788975654116,-11.459155902616464,0.0,1.5902773407317588e-15,1.391492673140289e-15,-11.459155902616459,0.0,0.0,0.0,-11.459155902616464,0.0,6.45899488762338e-17,1.4685109841306503e-15,-11.459155902616464,0.0,0.0,2.5664557228509428e-15
47635.708,-26.16355946948203,21.424568179708523,12.578328280568122,-28.647889756541147,7.605599026314286,-28.64788975654116,-2.477825668119561,-28.64788975654116,-11.459155902616464,0.0,0.0,0.0,-11.459155902616464,0.0,1.1473086266330438e-15,0.0,-11.459155902616466,0.0,0.0,0.0,-11.459155902616466,0.0,0.0,1.0818895054627026e-15
47635.741,-26.016545718604547,20.454476774261956,11.815108084171657,-28.64788975654116,7.364002572013987,-28.64788975654115,-2.215664805292615,-28.64788975654116,-11.459155902616462,0.0,7.951386703658381e-16,5.963540027743926e-16,-11.459155902616459,0.0,1.9878466759146865e-15,0.0,-11.459155902616466,0.0,7.951386703658762e-16,3.578124016646455e-15,-11.459155902616464,0.0,9.939233379573633e-17,1.5902773407317584e-15
47635.774,-25.946441158562596,20.375645821600074,11.938133678758057,-28.647889756541158,7.348155603558901,-28.647889756541154,-2.203209106790923,-28.64788975654116,-11.459155902616462,0.0,4.322332050997818e-16,5.963540027743926e-16,-11.459155902616462,0.0,1.0805830127495044e-15,9.072636631651875e-17,-11.459155902616466,0.0,4.322332050998026e-16,1.9450494229491183e-15,-11.459155902616464,0.0,5.40291506374763e-17,8.644664101996083e-16
47635.812,-25.946441158562596,20.375645821600074,11.938133678758057,-28.647889756541158,7.348155603558901,-28.647889756541154,-2.203209106790923,-28.64788975654116,-11.459155902616462,0.0,4.322332050997818e-16,5.963540027743926e-16,-11.459155902616462,0.0,1.0805830127495044e-15,9.072636631651875e-17,-11.459155902616466,0.0,4.322332050998026e-16,1.9450494229491183e-15,-11.459155902616464,0.0,5.40291506374763e-17,8.644664101996083e-16
47635.844,-25.87897102403773,20.32595991509999,12.10396071281271,-28.647889756541158,7.338969189105673,-28.647889756541154,-2.1890859477069857,-28.64788975654116,-11.459155902616464,0.0,2.258000253321327e-16,3.115372612390823e-16,-11.459155902616464,0.0,7.0082735736908e-16,9.072636631651875e-17,-11.459155902616466,0.0,2.423553774095904e-16,2.467213449097202e-15,-11.459155902616464,0.0,2.8225003166518457e-17,3.0361940644064104e-15
47635.874,-26.272262148852313,20.36117664782305,12.522918235854718,-28.647889756541154,7.371798653976187,-28.64788975654116,-2.113835908005729,-28.64788975654116,-11.459155902616466,0.0,0.0,0.0,-11.459155902616466,0.0,2.385416011097637e-15,5.963540027744094e-16,-11.459155902616466,0.0,0.0,0.0,-11.459155902616466,0.0,9.939233379573501e-17,2.216207310591598e-15
47635.909,-25.948659241422188,20.519428091423467,12.29850047929886,-28.647889756541147,7.368450664480091,-28.647889756541158,-2.058724740413416,-28.64788975654116,-11.459155902616466,0.0,1.5902773407317538e-15,0.0,-11.459155902616466,0.0,0.0,0.0,-11.459155902616466,0.0,1.9878466759146992e-16,4.67143968839954e-15,-11.459155902616466,0.0,0.0,0.0
47635.942,-26.14599314007649,20.554961467074538,12.257525940427767,-28.647889756541147,7.379276557263487,-28.647889756541158,-2.0398292705095,-28.64788975654116,-11.459155902616464,0.0,1.5902773407317538e-15,0.0,-11.459155902616462,0.0,8.117056125223468e-16,0.0,-11.459155902616464,0.0,4.017110707220566e-16,2.287054451615147e-15,-11.459155902616466,0.0,0.0,8.243885127180085e-17
47635.975,-25.874317516527153,20.703209794435676,12.128077176312635,-28.64788975654116,7.371794628169691,-28.647889756541158,-1.9919913469719188,-28.64788975654116,-11.459155902616466,0.0,8.673820124433423e-31,0.0,-11.45915590261646,0.0,1.209274947705284e-15,0.0,-11.459155902616466,0.0,0.0,0.0,-11.459155902616466,0.0,6.620859447075238e-32,1.5981719416567583e-15
47636.011,-25.767849729056792,20.686747101929853,12.229441252731947,-28.64788975654116,7.366608200855353,-28.647889756541158,-1.9810594715306764,-28.64788975654116,-11.459155902616466,0.0,8.673820124433423e-31,0.0,-11.459155902616462,0.0,6.540221413178657e-16,6.389202168578918e-16,-11.459155902616464,0.0,0.0,1.2778404337157835e-15,-11.459155902616466,0.0,3.58081400855754e-32,1.2787118332278124e-15
47636.042,-25.584283699357645,20.7318293386597,12.268751979613134,-28.647889756541158,7.367228894296178,-28.64788975654116,-1.9539333752419707,-28.64788975654116,-11.45915590261646,0.0,0.0,0.0,-11.459155902616464,0.0,2.564528061349262e-16,2.22919755758965e-15,-11.459155902616464,0.0,0.0,7.539557462847082e-15,-11.459155902616466,0.0,9.939233379573495e-17,9.68110790116141e-16
47636.075,-25.731352990889064,20.808851245030844,12.10714484844898,-28.647889756541158,7.378323871967769,-28.64788975654116,-1.9392640257008322,-28.64788975654116,-11.459155902616462,0.0,1.046821764836534e-15,0.0,-11.459155902616464,0.0,7.798636885531931e-16,1.2509310788920806e-15,-11.459155902616464,0.0,0.0,4.355474594802626e-15,-11.459155902616466,0.0,9.939233379573495e-17,1.1153201007962785e-15
47636.109,-25.731352990889064,20.808851245030844,12.10714484844898,-28.647889756541158,7.378323871967769,-28.64788975654116,-1.9392640257008322,-28.64788975654116,-11.459155902616462,0.0,1.046821764836534e-15,0.0,-11.459155902616464,0.0,7.798636885531931e-16,1.2509310788920806e-15,-11.459155902616464,0.0,0.0,4.355474594802626e-15,-11.459155902616466,0.0,9.939233379573495e-17,1.1153201007962785e-15
47636.141,-25.61116406819046,20.82277719903305,12.153575287388446,-28.64788975654116,7.3744636721484325,-28.647889756541158,-1.92730460143548,-28.64788975654116,-11.45915590261646,0.0,1.4695995897644743e-15,6.341667373919102e-16,-11.459155902616466,0.0,2.2595860758009837e-15,5.858069434687584e-16,-11.459155902616466,0.0,0.0,2.0396545443550158e-15,-11.459155902616466,0.0,4.65451056797424e-17,5.223007648154386e-16
47636.173,-25.61116406819046,20.82277719903305,12.153575287388446,-28.64788975654116,7.3744636721484325,-28.647889756541158,-1.92730460143548,-28.64788975654116,-11.45915590261646,0.0,1.4695995897644743e-15,6.341667373919102e-16,-11.459155902616466,0.0,2.2595860758009837e-15,5.858069434687584e-16,-11.459155902616466,0.0,0.0,2.0396545443550158e-15,-11.459155902616466,0.0,4.65451056797424e-17,5.223007648154386e-16
47636.206,-25.61116406819046,20.82277719903305,12.153575287388446,-28.64788975654116,7.3744636721484325,-28.647889756541158,-1.92730460143548,-28.64788975654116,-11.45915590261646,0.0,1.4695995897644743e-15,6.341667373919102e-16,-11.459155902616466,0.0,2.2595860758009837e-15,5.858069434687584e-16,-11.459155902616466,0.0,0.0,2.0396545443550158e-15,-11.459155902616466,0.0,4.65451056797424e-17,5.223007648154386e-16
47636.239,-25.846698872850123,20.85609955755943,12.19942634728674,-28.64788975654116,7.396277161923337,-28.647889756541158,-1.8966131464000278,-28.64788975654116,-11.459155902616466,0.0,1.4695995897644743e-15,2.4232287457151383e-15,-11.459155902616466,0.0,6.693087350692253e-16,2.7724382869749263e-15,-11.459155902616466,0.0,0.0,0.0,-11.459155902616466,0.0,0.0,0.0
47636.273,-25.680955603342845,20.859195014504152,12.285631478235677,-28.64788975654116,7.3926757532352365,-28.647889756541158,-1.8869419997909538,-28.64788975654116,-11.459155902616466,0.0,7.453632898388104e-16,1.2290325626912285e-15,-11.459155902616464,0.0,4.733817994044269e-16,1.596876672986136e-15,-11.459155902616466,0.0,0.0,2.008251090564183e-15,-11.459155902616466,0.0,0.0,6.796215580872694e-16
47636.307,-25.680955603342845,20.859195014504152,12.285631478235677,-28.64788975654116,7.3926757532352365,-28.647889756541158,-1.8869419997909538,-28.64788975654116,-11.459155902616466,0.0,7.453632898388104e-16,1.2290325626912285e-15,-11.459155902616464,0.0,4.733817994044269e-16,1.596876672986136e-15,-11.459155902616466,0.0,0.0,2.008251090564183e-15,-11.459155902616466,0.0,0.0,6.796215580872694e-16
47636.34,-25.680955603342845,20.859195014504152,12.285631478235677,-28.64788975654116,7.3926757532352365,-28.647889756541158,-1.8869419997909538,-28.64788975654116,-11.459155902616466,0.0,7.453632898388104e-16,1.2290325626912285e-15,-11.459155902616464,0.0,4.733817994044269e-16,1.596876672986136e-15,-11.459155902616466,0.0,0.0,2.008251090564183e-15,-11.459155902616466,0.0,0.0,6.796215580872694e-16
47636.376,-25.869154635733377,20.953528891565316,12.36858796768689,-28.64788975654116,7.418704323501685,-28.64788975654116,-1.8564503277887243,-28.64788975654116,-11.45915590261646,0.0,7.453632898388104e-16,0.0,-11.45915590261646,0.0,7.581246422148729e-17,0.0,-11.459155902616466,0.0,0.0,2.1918908224095483e-16,-11.459155902616466,0.0,4.969616689786745e-17,2.0214180643296907e-15
47636.408,-25.695194010193976,20.961123452176167,12.477494204229536,-28.64788975654116,7.42000569105445,-28.64788975654116,-1.8454109582470768,-28.64788975654116,-11.459155902616462,0.0,3.7529075665744315e-16,3.947859868929156e-16,-11.45915590261646,0.0,4.705984511144029e-16,1.0856614639555179e-15,-11.459155902616466,0.0,0.0,2.7852979970449062e-15,-11.459155902616466,0.0,1.2371853944028912e-16,1.0177849180731318e-15
47636.442,-25.695194010193976,20.961123452176167,12.477494204229536,-28.64788975654116,7.42000569105445,-28.64788975654116,-1.8454109582470768,-28.64788975654116,-11.459155902616462,0.0,3.7529075665744315e-16,3.947859868929156e-16,-11.45915590261646,0.0,4.705984511144029e-16,1.0856614639555179e-15,-11.459155902616466,0.0,0.0,2.7852979970449062e-15,-11.459155902616466,0.0,1.2371853944028912e-16,1.0177849180731318e-15
47636.475,-25.40677091635679,21.0948453226335,12.481348992242363,-28.647889756541158,7.442577758714049,-28.64788975654116,-1.8172372816944204,-28.64788975654116,-11.459155902616466,0.0,3.7529075665744315e-16,0.0,-11.459155902616466,0.0,7.302911593146332e-17,0.0,-11.459155902616466,0.0,1.987846675914698e-16,4.375575337776665e-15,-11.459155902616466,0.0,0.0,9.308166260018638e-16
47636.507,-25.40677091635679,21.0948453226335,12.481348992242363,-28.647889756541158,7.442577758714049,-28.64788975654116,-1.8172372816944204,-28.64788975654116,-11.459155902616466,0.0,3.7529075665744315e-16,0.0,-11.459155902616466,0.0,7.302911593146332e-17,0.0,-11.459155902616466,0.0,1.987846675914698e-16,4.375575337776665e-15,-11.459155902616466,0.0,0.0,9.308166260018638e-16
47636.541,-25.69268007369259,21.21610850115791,12.492590202955734,-28.64788975654116,7.472934534480171,-28.64788975654116,-1.7873722795485396,-28.64788975654116,-11.459155902616466,0.0,1.9655680973892014e-15,0.0,-11.459155902616459,0.0,4.705984511144029e-16,0.0,-11.459155902616466,0.0,1.7890620083232284e-15,0.0,-11.459155902616466,0.0,0.0,1.1296012935933336e-15
47636.573,-25.625007950458027,21.22386155785302,12.577629344595396,-28.64788975654116,7.475214487067176,-28.64788975654116,-1.776138962850454,-28.64788975654116,-11.459155902616466,0.0,1.9655680973892014e-15,3.1507141853751943e-16,-11.459155902616462,0.0,2.2196740166328818e-16,0.0,-11.459155902616466,0.0,8.438477527106699e-16,0.0,-11.459155902616466,0.0,7.876785463437986e-17,1.0114495116417637e-15
47636.607,-25.625007950458027,21.22386155785302,12.577629344595396,-28.64788975654116,7.475214487067176,-28.64788975654116,-1.776138962850454,-28.64788975654116,-11.459155902616466,0.0,1.9655680973892014e-15,3.1507141853751943e-16,-11.459155902616462,0.0,2.2196740166328818e-16,0.0,-11.459155902616466,0.0,8.438477527106699e-16,0.0,-11.459155902616466,0.0,7.876785463437986e-17,1.0114495116417637e-15
47636.64,-25.49718385706634,21.23623593637005,12.667113835904024,-28.64788975654116,7.47674790649964,-28.64788975654116,-1.7656543862138137,-28.64788975654116,-11.459155902616464,0.0,1.1584993583054742e-15,1.551720815052824e-16,-11.459155902616464,0.0,4.2373458643422e-16,9.079523314691932e-16,-11.459155902616464,0.0,4.1559343233818785e-16,0.0,-11.459155902616466,0.0,1.0398875273074633e-16,1.225827145460879e-15
47636.677,-25.537314948824733,21.309509684323597,12.590452412320639,-28.64788975654116,7.490547529252767,-28.64788975654116,-1.7515539133160711,-28.64788975654116,-11.459155902616466,0.0,5.761477770514137e-16,7.717056481626089e-17,-11.459155902616466,0.0,6.23583752808002e-16,1.4075752474036483e-15,-11.459155902616466,0.0,5.155180155250788e-16,0.0,-11.459155902616466,0.0,1.0398875273074633e-16,6.096313993126431e-16
47636.708,-25.40375784313564,21.308362143320963,12.747498438620617,-28.647889756541158,7.492050927918241,-28.64788975654116,-1.7416206233093958,-28.64788975654116,-11.459155902616466,0.0,2.9212455125246916e-16,1.93907098476629e-15,-11.459155902616464,0.0,6.23583752808002e-16,7.136837177542054e-16,-11.459155902616466,0.0,8.095022923592941e-16,0.0,-11.459155902616466,0.0,5.4991373258377126e-17,3.0910177223113477e-16
47636.741,-25.634454739428815,21.410424379427994,12.735235260852683,-28.64788975654116,7.523182076381513,-28.64788975654116,-1.713153248622429,-28.64788975654116,-11.459155902616466,0.0,0.0,2.13785565235776e-15,-11.459155902616457,0.0,0.0,3.1611438257126586e-16,-11.459155902616466,0.0,0.0,0.0,-11.459155902616466,0.0,0.0,0.0
47636.778,-25.499122011362267,21.393937771166527,12.83738280767272,-28.64788975654116,7.522220097902859,-28.64788975654116,-1.7051390767701387,-28.64788975654116,-11.459155902616466,0.0,0.0,1.1439206950016733e-15,-11.45915590261646,0.0,5.545155395903431e-16,1.1478876919567805e-15,-11.459155902616466,0.0,2.7725776979517153e-16,0.0,-11.459155902616466,0.0,0.0,2.4260054857077513e-16
47636.808,-25.438833233556096,21.382856132403287,13.001319637060078,-28.64788975654116,7.52727392284863,-28.64788975654116,-1.6938626864918245,-28.64788975654116,-11.459155902616464,0.0,4.3082299864084075e-16,5.241201968053481e-16,-11.459155902616462,0.0,2.540672574695305e-16,2.009533689238462e-15,-11.459155902616464,0.0,6.003750187758021e-16,0.0,-11.459155902616466,0.0,8.077931224515764e-17,1.111544251429196e-16
47636.841,-25.408244231358193,21.55287960452559,12.883127482341239,-28.647889756541158,7.56334329808182,-28.64788975654116,-1.6650418495153094,-28.64788975654116,-11.45915590261646,0.0,4.3082299864084075e-16,7.229048643968179e-16,-11.459155902616462,0.0,2.2419139333842285e-15,8.168256836896431e-16,-11.459155902616462,0.0,4.0159035118433233e-16,0.0,-11.459155902616466,0.0,0.0,2.478188841120551e-16
47636.874,-25.278123655588722,21.53837536595813,13.088222906917967,-28.647889756541158,7.568042673075123,-28.64788975654116,-1.655006133494306,-28.64788975654116,-11.459155902616462,0.0,4.3082299864084075e-16,3.635909923661086e-16,-11.459155902616464,0.0,1.127589191862361e-15,4.1082924676492156e-16,-11.459155902616464,0.0,4.0159035118433233e-16,0.0,-11.459155902616466,0.0,0.0,5.812833009945737e-16
47636.907,-25.42655908133366,21.618656927717243,12.993273550571024,-28.647889756541158,7.589874544389655,-28.64788975654116,-1.6404695324569463,-28.64788975654116,-11.459155902616464,0.0,2.314205276284519e-16,1.9530623843148942e-16,-11.459155902616464,0.0,6.056948829383832e-16,2.2068070031423073e-16,-11.459155902616464,0.0,4.935960102187055e-16,0.0,-11.459155902616466,0.0,0.0,3.1224165989782025e-16
47636.942,-25.42655908133366,21.618656927717243,12.993273550571024,-28.647889756541158,7.589874544389655,-28.64788975654116,-1.6404695324569463,-28.64788975654116,-11.459155902616464,0.0,2.314205276284519e-16,1.9530623843148942e-16,-11.459155902616464,0.0,6.056948829383832e-16,2.2068070031423073e-16,-11.459155902616464,0.0,4.935960102187055e-16,0.0,-11.459155902616466,0.0,0.0,3.1224165989782025e-16
47636.975,-25.42655908133366,21.618656927717243,12.993273550571024,-28.647889756541158,7.589874544389655,-28.64788975654116,-1.6404695324569463,-28.64788975654116,-11.459155902616464,0.0,2.314205276284519e-16,1.9530623843148942e-16,-11.459155902616464,0.0,6.056948829383832e-16,2.2068070031423073e-16,-11.459155902616464,0.0,4.935960102187055e-16,0.0,-11.459155902616466,0.0,0.0,3.1224165989782025e-16
47637.008,-25.322897300300376,21.637386587081888,13.193031824358155,-28.64788975654116,7.610500861909447,-28.64788975654116,-1.6173907501382963,-28.64788975654116,-11.459155902616466,0.0,2.6168365387260894e-15,0.0,-11.459155902616466,0.0,0.0,0.0,-11.459155902616462,0.0,0.0,1.7890620083232284e-15,-11.459155902616466,0.0,0.0,9.2723172525893e-16
47637.041,-25.521623788636013,21.774944889418652,13.151105135024855,-28.64788975654116,7.6528471809898795,-28.64788975654116,-1.588175896624036,-28.64788975654116,-11.459155902616457,0.0,2.3142052762845187e-16,5.963540027744094e-16,-11.459155902616464,0.0,7.951386703658792e-16,1.987846675914698e-15,-11.459155902616466,0.0,0.0,0.0,-11.459155902616464,0.0,0.0,6.104186612850249e-16
47637.074,-25.521623788636013,21.774944889418652,13.151105135024855,-28.64788975654116,7.6528471809898795,-28.64788975654116,-1.588175896624036,-28.64788975654116,-11.459155902616457,0.0,2.3142052762845187e-16,5.963540027744094e-16,-11.459155902616464,0.0,7.951386703658792e-16,1.987846675914698e-15,-11.459155902616466,0.0,0.0,0.0,-11.459155902616464,0.0,0.0,6.104186612850249e-16
47637.108,-25.53478727071392,21.77632800272558,13.38293456205978,-28.64788975654116,7.67309356923709,-28.647889756541158,-1.5663564304336073,-28.64788975654116,-11.459155902616464,0.0,0.0,1.3914926731402886e-15,-11.459155902616466,0.0,0.0,5.963540027744094e-16,-11.459155902616466,0.0,1.987846675914698e-16,0.0,-11.459155902616466,0.0,0.0,0.0
47637.142,-25.64047985836575,21.879878338371654,13.250554936104699,-28.647889756541158,7.700882756562217,-28.647889756541158,-1.550674245398857,-28.64788975654116,-11.459155902616464,0.0,3.645733491964749e-16,7.534893120464574e-16,-11.459155902616464,0.0,1.4582933967858997e-15,5.963540027744094e-16,-11.459155902616466,0.0,1.987846675914698e-16,0.0,-11.459155902616466,0.0,2.2785834324779683e-17,5.354671066323227e-16
47637.175,-25.64047985836575,21.879878338371654,13.250554936104699,-28.647889756541158,7.700882756562217,-28.647889756541158,-1.550674245398857,-28.64788975654116,-11.459155902616464,0.0,3.645733491964749e-16,7.534893120464574e-16,-11.459155902616464,0.0,1.4582933967858997e-15,5.963540027744094e-16,-11.459155902616466,0.0,1.987846675914698e-16,0.0,-11.459155902616466,0.0,2.2785834324779683e-17,5.354671066323227e-16
47637.208,-25.64047985836575,21.879878338371654,13.250554936104699,-28.647889756541158,7.700882756562217,-28.647889756541158,-1.550674245398857,-28.64788975654116,-11.459155902616464,0.0,3.645733491964749e-16,7.534893120464574e-16,-11.459155902616464,0.0,1.4582933967858997e-15,5.963540027744094e-16,-11.459155902616466,0.0,1.987846675914698e-16,0.0,-11.459155902616466,0.0,2.2785834324779683e-17,5.354671066323227e-16
47637.243,-25.672852569526075,21.935944084866044,13.146563862569835,-28.647889756541154,7.714366435120945,-28.647889756541158,-1.5393911206747692,-28.64788975654116,-11.459155902616462,0.0,1.8839121316717617e-16,3.893613340574528e-16,-11.459155902616462,0.0,1.8425486630946297e-15,3.0816255304286193e-16,-11.459155902616466,0.0,5.830399339001998e-16,0.0,-11.459155902616466,0.0,9.483369675766656e-17,4.454072785912141e-16
47637.275,-25.897509871045663,21.808831703091165,13.44293558905362,-28.64788975654116,7.708578276686183,-28.64788975654116,-1.5264978579559008,-28.64788975654116,-11.459155902616459,0.0,1.7786685538989344e-15,0.0,-11.459155902616466,0.0,0.0,1.5008705585916807e-15,-11.459155902616466,0.0,0.0,6.957463365701443e-16,-11.459155902616466,0.0,0.0,0.0
